 1.08000000e+02  1.92000000e+02  0.00000000e+00  3.16000000e+02  0.00000000e+00
 1.62000000e+02  2.88000000e+02  1.00000000e+00  3.16000000e+02  3.16455696e-03
 2.16000000e+02  3.84000000e+02  3.00000000e+00  3.16000000e+02  9.49367089e-03
 2.70000000e+02  4.80000000e+02  2.29000000e+02  3.16000000e+02  7.24683544e-01
 3.24000000e+02  5.76000000e+02  2.71000000e+02  3.16000000e+02  8.57594937e-01
 3.78000000e+02  6.72000000e+02  2.87000000e+02  3.16000000e+02  9.08227848e-01
 4.32000000e+02  7.68000000e+02  3.15000000e+02  3.16000000e+02  9.96835443e-01
 4.86000000e+02  8.64000000e+02  3.14000000e+02  3.16000000e+02  9.93670886e-01
 5.40000000e+02  9.60000000e+02  3.16000000e+02  3.16000000e+02  1.00000000e+00
 5.94000000e+02  1.05600000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
 6.48000000e+02  1.15200000e+03  3.15000000e+02  3.16000000e+02  9.96835443e-01
 7.02000000e+02  1.24800000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
 7.56000000e+02  1.34400000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
 8.10000000e+02  1.44000000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
 8.64000000e+02  1.53600000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
 9.18000000e+02  1.63200000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
 9.72000000e+02  1.72800000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
 1.02600000e+03  1.82400000e+03  3.16000000e+02  3.16000000e+02  1.00000000e+00
